filename,width,height,class,xmin,ymin,xmax,ymax
charaklucknow_icu_mon-3_2022_10_26_11_15_24_jpeg_jpg.rf.1e9636ae72b8fd9bdd25189ae3b303f1.jpg,800,500,SBP,84,224,155,270
charaklucknow_icu_mon-3_2022_10_26_11_15_24_jpeg_jpg.rf.1e9636ae72b8fd9bdd25189ae3b303f1.jpg,800,500,DBP,207,223,277,269
charaklucknow_icu_mon-3_2022_10_26_11_15_24_jpeg_jpg.rf.1e9636ae72b8fd9bdd25189ae3b303f1.jpg,800,500,MAP,123,270,203,298
charaklucknow_icu_mon-3_2022_10_26_11_15_24_jpeg_jpg.rf.1e9636ae72b8fd9bdd25189ae3b303f1.jpg,800,500,SPO2,130,332,238,397
charaklucknow_icu_mon-3_2022_10_26_11_15_24_jpeg_jpg.rf.1e9636ae72b8fd9bdd25189ae3b303f1.jpg,800,500,RR,214,431,240,466
lifecarehospital_icu_mon-216_2022_9_8_17_1_7_jpeg_jpg.rf.20470a861fde31047d76597889184530.jpg,800,500,HR,73,44,167,134
lifecarehospital_icu_mon-216_2022_9_8_17_1_7_jpeg_jpg.rf.20470a861fde31047d76597889184530.jpg,800,500,SBP,444,40,554,121
lifecarehospital_icu_mon-216_2022_9_8_17_1_7_jpeg_jpg.rf.20470a861fde31047d76597889184530.jpg,800,500,DBP,586,31,712,115
lifecarehospital_icu_mon-216_2022_9_8_17_1_7_jpeg_jpg.rf.20470a861fde31047d76597889184530.jpg,800,500,MAP,555,138,646,184
lifecarehospital_icu_mon-216_2022_9_8_17_1_7_jpeg_jpg.rf.20470a861fde31047d76597889184530.jpg,800,500,SPO2,88,241,225,340
lifecarehospital_icu_mon-216_2022_9_8_17_1_7_jpeg_jpg.rf.20470a861fde31047d76597889184530.jpg,800,500,RR,463,225,539,316
lifecarehospital_icu_mon-214_2022_9_9_3_0_48_jpeg_jpg.rf.1faedca5a9301f986f97d08568fc13ba.jpg,800,500,HR,88,34,193,116
lifecarehospital_icu_mon-214_2022_9_9_3_0_48_jpeg_jpg.rf.1faedca5a9301f986f97d08568fc13ba.jpg,800,500,SBP,470,63,583,135
lifecarehospital_icu_mon-214_2022_9_9_3_0_48_jpeg_jpg.rf.1faedca5a9301f986f97d08568fc13ba.jpg,800,500,DBP,610,68,740,142
lifecarehospital_icu_mon-214_2022_9_9_3_0_48_jpeg_jpg.rf.1faedca5a9301f986f97d08568fc13ba.jpg,800,500,MAP,571,154,682,200
lifecarehospital_icu_mon-214_2022_9_9_3_0_48_jpeg_jpg.rf.1faedca5a9301f986f97d08568fc13ba.jpg,800,500,SPO2,82,210,228,303
lifecarehospital_icu_mon-214_2022_9_9_3_0_48_jpeg_jpg.rf.1faedca5a9301f986f97d08568fc13ba.jpg,800,500,RR,455,224,564,307
hcgranchi_sicu_mon-326_2022_11_19_1_0_23_jpeg_jpg.rf.1f1792647779e2fe02ff39d7166be809.jpg,800,500,HR,561,106,621,152
hcgranchi_sicu_mon-326_2022_11_19_1_0_23_jpeg_jpg.rf.1f1792647779e2fe02ff39d7166be809.jpg,800,500,SBP,566,172,618,202
hcgranchi_sicu_mon-326_2022_11_19_1_0_23_jpeg_jpg.rf.1f1792647779e2fe02ff39d7166be809.jpg,800,500,DBP,658,166,695,197
hcgranchi_sicu_mon-326_2022_11_19_1_0_23_jpeg_jpg.rf.1f1792647779e2fe02ff39d7166be809.jpg,800,500,MAP,752,164,777,180
hcgranchi_sicu_mon-326_2022_11_19_1_0_23_jpeg_jpg.rf.1f1792647779e2fe02ff39d7166be809.jpg,800,500,SPO2,578,292,648,339
hcgranchi_sicu_mon-326_2022_11_19_1_0_23_jpeg_jpg.rf.1f1792647779e2fe02ff39d7166be809.jpg,800,500,RR,578,356,632,405
prashant_icu_mon-16_2022_12_4_7_17_12_jpeg_jpg.rf.1eb1974b680503c62e598bc4b8ce9f5e.jpg,800,500,HR,616,33,754,118
prashant_icu_mon-16_2022_12_4_7_17_12_jpeg_jpg.rf.1eb1974b680503c62e598bc4b8ce9f5e.jpg,800,500,RR,633,392,758,478
prashant_icu_mon-16_2022_11_27_5_17_1_jpeg_jpg.rf.20eb72077276e2042d514fad7e87558a.jpg,800,500,HR,565,43,746,131
prashant_icu_mon-16_2022_11_27_5_17_1_jpeg_jpg.rf.20eb72077276e2042d514fad7e87558a.jpg,800,500,RR,602,407,734,493
lifecarehospital_icu_mon-212_2022_9_10_3_0_12_jpeg_jpg.rf.1f40438348f21348bedb60d0be7b1ada.jpg,800,500,HR,56,65,159,145
lifecarehospital_icu_mon-212_2022_9_10_3_0_12_jpeg_jpg.rf.1f40438348f21348bedb60d0be7b1ada.jpg,800,500,SBP,446,79,559,149
lifecarehospital_icu_mon-212_2022_9_10_3_0_12_jpeg_jpg.rf.1f40438348f21348bedb60d0be7b1ada.jpg,800,500,DBP,599,81,725,151
lifecarehospital_icu_mon-212_2022_9_10_3_0_12_jpeg_jpg.rf.1f40438348f21348bedb60d0be7b1ada.jpg,800,500,MAP,569,172,660,213
lifecarehospital_icu_mon-212_2022_9_10_3_0_12_jpeg_jpg.rf.1f40438348f21348bedb60d0be7b1ada.jpg,800,500,SPO2,69,243,184,334
lifecarehospital_icu_mon-212_2022_9_10_3_0_12_jpeg_jpg.rf.1f40438348f21348bedb60d0be7b1ada.jpg,800,500,RR,477,245,558,327
aveksha_micu_mon-127_2021_11_24_21_30_26_jpeg_jpg.rf.201b4a857b821d687a0f17a1998dc0c9.jpg,800,500,HR,16,60,115,159
aveksha_micu_mon-127_2021_11_24_21_30_26_jpeg_jpg.rf.201b4a857b821d687a0f17a1998dc0c9.jpg,800,500,SBP,411,271,535,355
aveksha_micu_mon-127_2021_11_24_21_30_26_jpeg_jpg.rf.201b4a857b821d687a0f17a1998dc0c9.jpg,800,500,DBP,570,269,723,355
aveksha_micu_mon-127_2021_11_24_21_30_26_jpeg_jpg.rf.201b4a857b821d687a0f17a1998dc0c9.jpg,800,500,MAP,531,379,635,427
aveksha_micu_mon-127_2021_11_24_21_30_26_jpeg_jpg.rf.201b4a857b821d687a0f17a1998dc0c9.jpg,800,500,SPO2,34,269,140,366
aveksha_micu_mon-127_2021_11_24_21_30_26_jpeg_jpg.rf.201b4a857b821d687a0f17a1998dc0c9.jpg,800,500,RR,429,35,545,143
hcgranchi_sicu_mon-326_2022_11_15_2_30_24_jpeg_jpg.rf.2029d275c468ec42a19a0a80a58e9a6d.jpg,800,500,HR,592,71,660,121
hcgranchi_sicu_mon-326_2022_11_15_2_30_24_jpeg_jpg.rf.2029d275c468ec42a19a0a80a58e9a6d.jpg,800,500,SBP,594,142,640,180
hcgranchi_sicu_mon-326_2022_11_15_2_30_24_jpeg_jpg.rf.2029d275c468ec42a19a0a80a58e9a6d.jpg,800,500,DBP,680,140,715,171
hcgranchi_sicu_mon-326_2022_11_15_2_30_24_jpeg_jpg.rf.2029d275c468ec42a19a0a80a58e9a6d.jpg,800,500,MAP,766,137,791,157
hcgranchi_sicu_mon-326_2022_11_15_2_30_24_jpeg_jpg.rf.2029d275c468ec42a19a0a80a58e9a6d.jpg,800,500,SPO2,600,267,665,321
hcgranchi_sicu_mon-326_2022_11_15_2_30_24_jpeg_jpg.rf.2029d275c468ec42a19a0a80a58e9a6d.jpg,800,500,RR,600,334,641,387
prashant_icu_mon-16_2022_12_1_14_16_44_jpeg_jpg.rf.2181143647a2d6978ebc9d3ba72e72b9.jpg,800,500,HR,598,41,731,121
prashant_icu_mon-16_2022_12_1_14_16_44_jpeg_jpg.rf.2181143647a2d6978ebc9d3ba72e72b9.jpg,800,500,SPO2,620,204,744,285
prashant_icu_mon-16_2022_12_1_14_16_44_jpeg_jpg.rf.2181143647a2d6978ebc9d3ba72e72b9.jpg,800,500,RR,626,393,742,476
prashant_icu_mon-16_2022_12_4_18_16_32_jpeg_jpg.rf.212bcea8507482e8ae7bfe63f8eb18f2.jpg,800,500,HR,609,38,739,119
prashant_icu_mon-16_2022_12_4_18_16_32_jpeg_jpg.rf.212bcea8507482e8ae7bfe63f8eb18f2.jpg,800,500,RR,623,401,744,478
hcgranchi_sicu_mon-326_2022_11_14_4_30_33_jpeg_jpg.rf.203ca5e499f2f1f2efbf15b060719c52.jpg,800,500,HR,607,51,660,100
hcgranchi_sicu_mon-326_2022_11_14_4_30_33_jpeg_jpg.rf.203ca5e499f2f1f2efbf15b060719c52.jpg,800,500,SBP,610,109,651,145
hcgranchi_sicu_mon-326_2022_11_14_4_30_33_jpeg_jpg.rf.203ca5e499f2f1f2efbf15b060719c52.jpg,800,500,DBP,689,111,725,144
hcgranchi_sicu_mon-326_2022_11_14_4_30_33_jpeg_jpg.rf.203ca5e499f2f1f2efbf15b060719c52.jpg,800,500,MAP,777,116,795,137
hcgranchi_sicu_mon-326_2022_11_14_4_30_33_jpeg_jpg.rf.203ca5e499f2f1f2efbf15b060719c52.jpg,800,500,SPO2,605,218,672,268
hcgranchi_sicu_mon-326_2022_11_14_4_30_33_jpeg_jpg.rf.203ca5e499f2f1f2efbf15b060719c52.jpg,800,500,RR,602,274,643,323
hcgranchi_sicu_mon-326_2022_11_23_4_31_36_jpeg_jpg.rf.218ff991360a68cd89d18060f8a10862.jpg,800,500,HR,557,34,607,75
hcgranchi_sicu_mon-326_2022_11_23_4_31_36_jpeg_jpg.rf.218ff991360a68cd89d18060f8a10862.jpg,800,500,SBP,557,87,603,121
hcgranchi_sicu_mon-326_2022_11_23_4_31_36_jpeg_jpg.rf.218ff991360a68cd89d18060f8a10862.jpg,800,500,DBP,636,89,673,117
hcgranchi_sicu_mon-326_2022_11_23_4_31_36_jpeg_jpg.rf.218ff991360a68cd89d18060f8a10862.jpg,800,500,MAP,717,89,744,109
hcgranchi_sicu_mon-326_2022_11_23_4_31_36_jpeg_jpg.rf.218ff991360a68cd89d18060f8a10862.jpg,800,500,SPO2,555,188,610,229
hcgranchi_sicu_mon-326_2022_11_23_4_31_36_jpeg_jpg.rf.218ff991360a68cd89d18060f8a10862.jpg,800,500,RR,560,237,605,280
prashant_icu_mon-16_2022_12_7_9_17_23_jpeg_jpg.rf.222078adad3eba2829317ba0206a3dc2.jpg,800,500,HR,625,30,755,120
prashant_icu_mon-16_2022_12_7_9_17_23_jpeg_jpg.rf.222078adad3eba2829317ba0206a3dc2.jpg,800,500,SPO2,642,196,775,278
prashant_icu_mon-16_2022_12_7_9_17_23_jpeg_jpg.rf.222078adad3eba2829317ba0206a3dc2.jpg,800,500,RR,639,389,764,475
hcgranchi_sicu_mon-326_2022_11_14_11_0_32_jpeg_jpg.rf.2225c0d9042d87b59c5a2d88f9e02202.jpg,800,500,HR,592,47,646,94
hcgranchi_sicu_mon-326_2022_11_14_11_0_32_jpeg_jpg.rf.2225c0d9042d87b59c5a2d88f9e02202.jpg,800,500,SBP,595,114,641,143
hcgranchi_sicu_mon-326_2022_11_14_11_0_32_jpeg_jpg.rf.2225c0d9042d87b59c5a2d88f9e02202.jpg,800,500,DBP,679,110,715,144
hcgranchi_sicu_mon-326_2022_11_14_11_0_32_jpeg_jpg.rf.2225c0d9042d87b59c5a2d88f9e02202.jpg,800,500,MAP,764,110,783,130
hcgranchi_sicu_mon-326_2022_11_14_11_0_32_jpeg_jpg.rf.2225c0d9042d87b59c5a2d88f9e02202.jpg,800,500,SPO2,590,234,645,281
hcgranchi_sicu_mon-326_2022_11_14_11_0_32_jpeg_jpg.rf.2225c0d9042d87b59c5a2d88f9e02202.jpg,800,500,RR,597,297,638,344
hcgranchi_sicu_mon-326_2022_11_11_9_0_42_jpeg_jpg.rf.21e4d4a173ca54dc3d6b1ada8d2e0518.jpg,800,500,HR,601,51,651,96
hcgranchi_sicu_mon-326_2022_11_11_9_0_42_jpeg_jpg.rf.21e4d4a173ca54dc3d6b1ada8d2e0518.jpg,800,500,SBP,604,115,636,146
hcgranchi_sicu_mon-326_2022_11_11_9_0_42_jpeg_jpg.rf.21e4d4a173ca54dc3d6b1ada8d2e0518.jpg,800,500,DBP,689,115,720,146
hcgranchi_sicu_mon-326_2022_11_11_9_0_42_jpeg_jpg.rf.21e4d4a173ca54dc3d6b1ada8d2e0518.jpg,800,500,MAP,772,116,788,138
hcgranchi_sicu_mon-326_2022_11_11_9_0_42_jpeg_jpg.rf.21e4d4a173ca54dc3d6b1ada8d2e0518.jpg,800,500,SPO2,598,236,652,283
hcgranchi_sicu_mon-326_2022_11_11_9_0_42_jpeg_jpg.rf.21e4d4a173ca54dc3d6b1ada8d2e0518.jpg,800,500,RR,601,297,644,344
hcgnagpur_icu_mon-401_2022_10_10_14_30_2_jpeg_jpg.rf.225357ae605488379e82c2563849a353.jpg,800,500,HR,92,56,243,161
hcgnagpur_icu_mon-401_2022_10_10_14_30_2_jpeg_jpg.rf.225357ae605488379e82c2563849a353.jpg,800,500,SBP,20,229,128,283
hcgnagpur_icu_mon-401_2022_10_10_14_30_2_jpeg_jpg.rf.225357ae605488379e82c2563849a353.jpg,800,500,DBP,186,223,253,277
hcgnagpur_icu_mon-401_2022_10_10_14_30_2_jpeg_jpg.rf.225357ae605488379e82c2563849a353.jpg,800,500,MAP,100,281,188,310
hcgnagpur_icu_mon-401_2022_10_10_14_30_2_jpeg_jpg.rf.225357ae605488379e82c2563849a353.jpg,800,500,SPO2,71,350,243,427
hcgnagpur_icu_mon-401_2022_10_10_14_30_2_jpeg_jpg.rf.225357ae605488379e82c2563849a353.jpg,800,500,RR,196,455,251,493
aveksha_micu_mon-125_2021_11_21_1_0_16_jpeg_jpg.rf.2247be57e402a660df8a185f73a1c024.jpg,800,500,HR,38,54,154,156
aveksha_micu_mon-125_2021_11_21_1_0_16_jpeg_jpg.rf.2247be57e402a660df8a185f73a1c024.jpg,800,500,SBP,451,248,535,336
aveksha_micu_mon-125_2021_11_21_1_0_16_jpeg_jpg.rf.2247be57e402a660df8a185f73a1c024.jpg,800,500,DBP,613,234,746,326
aveksha_micu_mon-125_2021_11_21_1_0_16_jpeg_jpg.rf.2247be57e402a660df8a185f73a1c024.jpg,800,500,MAP,581,343,681,400
aveksha_micu_mon-125_2021_11_21_1_0_16_jpeg_jpg.rf.2247be57e402a660df8a185f73a1c024.jpg,800,500,SPO2,48,264,174,380
aveksha_micu_mon-125_2021_11_21_1_0_16_jpeg_jpg.rf.2247be57e402a660df8a185f73a1c024.jpg,800,500,RR,472,29,557,126
hcgranchi_sicu_mon-326_2022_11_13_22_0_33_jpeg_jpg.rf.22985d9848dc1cebe78a60603f00db49.jpg,800,500,HR,609,59,672,106
hcgranchi_sicu_mon-326_2022_11_13_22_0_33_jpeg_jpg.rf.22985d9848dc1cebe78a60603f00db49.jpg,800,500,SBP,603,123,639,154
hcgranchi_sicu_mon-326_2022_11_13_22_0_33_jpeg_jpg.rf.22985d9848dc1cebe78a60603f00db49.jpg,800,500,DBP,687,122,722,156
hcgranchi_sicu_mon-326_2022_11_13_22_0_33_jpeg_jpg.rf.22985d9848dc1cebe78a60603f00db49.jpg,800,500,MAP,772,124,790,144
hcgranchi_sicu_mon-326_2022_11_13_22_0_33_jpeg_jpg.rf.22985d9848dc1cebe78a60603f00db49.jpg,800,500,SPO2,602,243,667,290
hcgranchi_sicu_mon-326_2022_11_13_22_0_33_jpeg_jpg.rf.22985d9848dc1cebe78a60603f00db49.jpg,800,500,RR,601,304,642,354
hcgnagpur_icu_mon-402_2022_10_27_20_30_13_jpeg_jpg.rf.22df55c044482ad049261cfb8be42b81.jpg,800,500,HR,98,67,251,166
hcgnagpur_icu_mon-402_2022_10_27_20_30_13_jpeg_jpg.rf.22df55c044482ad049261cfb8be42b81.jpg,800,500,SBP,2,230,115,282
hcgnagpur_icu_mon-402_2022_10_27_20_30_13_jpeg_jpg.rf.22df55c044482ad049261cfb8be42b81.jpg,800,500,DBP,171,230,251,277
hcgnagpur_icu_mon-402_2022_10_27_20_30_13_jpeg_jpg.rf.22df55c044482ad049261cfb8be42b81.jpg,800,500,MAP,77,279,168,307
hcgnagpur_icu_mon-402_2022_10_27_20_30_13_jpeg_jpg.rf.22df55c044482ad049261cfb8be42b81.jpg,800,500,SPO2,88,340,215,416
hcgnagpur_icu_mon-402_2022_10_27_20_30_13_jpeg_jpg.rf.22df55c044482ad049261cfb8be42b81.jpg,800,500,RR,141,442,205,482
lifecarehospital_icu_mon-212_2022_9_8_15_0_22_jpeg_jpg.rf.23b86ad7e0c38b6df1c1329dae1c0fad.jpg,800,500,HR,80,68,187,149
lifecarehospital_icu_mon-212_2022_9_8_15_0_22_jpeg_jpg.rf.23b86ad7e0c38b6df1c1329dae1c0fad.jpg,800,500,SBP,486,79,579,151
lifecarehospital_icu_mon-212_2022_9_8_15_0_22_jpeg_jpg.rf.23b86ad7e0c38b6df1c1329dae1c0fad.jpg,800,500,DBP,634,79,762,150
lifecarehospital_icu_mon-212_2022_9_8_15_0_22_jpeg_jpg.rf.23b86ad7e0c38b6df1c1329dae1c0fad.jpg,800,500,MAP,600,169,691,211
lifecarehospital_icu_mon-212_2022_9_8_15_0_22_jpeg_jpg.rf.23b86ad7e0c38b6df1c1329dae1c0fad.jpg,800,500,SPO2,75,249,197,346
lifecarehospital_icu_mon-212_2022_9_8_15_0_22_jpeg_jpg.rf.23b86ad7e0c38b6df1c1329dae1c0fad.jpg,800,500,RR,500,245,580,328
charaklucknow_icu_mon-3_2022_10_24_12_15_30_jpeg_jpg.rf.239d988c48d8e21a15bb25f46695d19d.jpg,800,500,HR,130,72,272,165
charaklucknow_icu_mon-3_2022_10_24_12_15_30_jpeg_jpg.rf.239d988c48d8e21a15bb25f46695d19d.jpg,800,500,SBP,48,223,146,271
charaklucknow_icu_mon-3_2022_10_24_12_15_30_jpeg_jpg.rf.239d988c48d8e21a15bb25f46695d19d.jpg,800,500,DBP,200,227,273,274
charaklucknow_icu_mon-3_2022_10_24_12_15_30_jpeg_jpg.rf.239d988c48d8e21a15bb25f46695d19d.jpg,800,500,MAP,116,273,198,302
charaklucknow_icu_mon-3_2022_10_24_12_15_30_jpeg_jpg.rf.239d988c48d8e21a15bb25f46695d19d.jpg,800,500,SPO2,120,339,227,402
charaklucknow_icu_mon-3_2022_10_24_12_15_30_jpeg_jpg.rf.239d988c48d8e21a15bb25f46695d19d.jpg,800,500,RR,199,441,250,475
hcgranchi_sicu_mon-326_2022_11_22_0_6_53_jpeg_jpg.rf.236f99ccab3e42396aca9b4d4e7d75a6.jpg,800,500,HR,529,21,580,62
hcgranchi_sicu_mon-326_2022_11_22_0_6_53_jpeg_jpg.rf.236f99ccab3e42396aca9b4d4e7d75a6.jpg,800,500,SBP,533,75,578,106
hcgranchi_sicu_mon-326_2022_11_22_0_6_53_jpeg_jpg.rf.236f99ccab3e42396aca9b4d4e7d75a6.jpg,800,500,DBP,610,74,645,104
hcgranchi_sicu_mon-326_2022_11_22_0_6_53_jpeg_jpg.rf.236f99ccab3e42396aca9b4d4e7d75a6.jpg,800,500,MAP,684,75,707,95
hcgranchi_sicu_mon-326_2022_11_22_0_6_53_jpeg_jpg.rf.236f99ccab3e42396aca9b4d4e7d75a6.jpg,800,500,RR,533,230,572,273
hcgranchi_sicu_mon-326_2022_11_15_0_0_22_jpeg_jpg.rf.2339d36ad57709dbca600d0c03804680.jpg,800,500,HR,596,52,663,98
hcgranchi_sicu_mon-326_2022_11_15_0_0_22_jpeg_jpg.rf.2339d36ad57709dbca600d0c03804680.jpg,800,500,SBP,597,110,640,144
hcgranchi_sicu_mon-326_2022_11_15_0_0_22_jpeg_jpg.rf.2339d36ad57709dbca600d0c03804680.jpg,800,500,MAP,757,115,782,134
prashant_icu_mon-16_2022_12_4_17_16_20_jpeg_jpg.rf.24c86e603c942be049f997f676ca0035.jpg,800,500,HR,614,34,747,120
prashant_icu_mon-16_2022_12_4_17_16_20_jpeg_jpg.rf.24c86e603c942be049f997f676ca0035.jpg,800,500,RR,620,390,751,477
aveksha_micu_mon-127_2021_11_23_12_0_27_jpeg_jpg.rf.24e6627a843daaa0ef75b418060a3666.jpg,800,500,HR,6,33,126,146
aveksha_micu_mon-127_2021_11_23_12_0_27_jpeg_jpg.rf.24e6627a843daaa0ef75b418060a3666.jpg,800,500,SBP,446,284,566,366
aveksha_micu_mon-127_2021_11_23_12_0_27_jpeg_jpg.rf.24e6627a843daaa0ef75b418060a3666.jpg,800,500,DBP,596,281,733,366
aveksha_micu_mon-127_2021_11_23_12_0_27_jpeg_jpg.rf.24e6627a843daaa0ef75b418060a3666.jpg,800,500,MAP,558,387,652,430
aveksha_micu_mon-127_2021_11_23_12_0_27_jpeg_jpg.rf.24e6627a843daaa0ef75b418060a3666.jpg,800,500,SPO2,36,269,156,374
aveksha_micu_mon-127_2021_11_23_12_0_27_jpeg_jpg.rf.24e6627a843daaa0ef75b418060a3666.jpg,800,500,RR,486,36,578,148
prashant_icu_mon-1_2022_11_28_12_15_2_jpeg_jpg.rf.25813b7572ebb71fe6c0a2425e0064fa.jpg,800,500,HR,544,57,729,137
prashant_icu_mon-1_2022_11_28_12_15_2_jpeg_jpg.rf.25813b7572ebb71fe6c0a2425e0064fa.jpg,800,500,SBP,103,400,177,449
prashant_icu_mon-1_2022_11_28_12_15_2_jpeg_jpg.rf.25813b7572ebb71fe6c0a2425e0064fa.jpg,800,500,DBP,206,406,277,454
prashant_icu_mon-1_2022_11_28_12_15_2_jpeg_jpg.rf.25813b7572ebb71fe6c0a2425e0064fa.jpg,800,500,MAP,390,410,445,451
prashant_icu_mon-1_2022_11_28_12_15_2_jpeg_jpg.rf.25813b7572ebb71fe6c0a2425e0064fa.jpg,800,500,SPO2,601,208,717,289
prashant_icu_mon-1_2022_11_28_12_15_2_jpeg_jpg.rf.25813b7572ebb71fe6c0a2425e0064fa.jpg,800,500,RR,590,387,711,468
lifecarehospital_icu_mon-212_2022_9_9_22_0_12_jpeg_jpg.rf.262365dcd87032160991dd80d28a8349.jpg,800,500,HR,51,70,155,149
lifecarehospital_icu_mon-212_2022_9_9_22_0_12_jpeg_jpg.rf.262365dcd87032160991dd80d28a8349.jpg,800,500,SBP,453,86,568,154
lifecarehospital_icu_mon-212_2022_9_9_22_0_12_jpeg_jpg.rf.262365dcd87032160991dd80d28a8349.jpg,800,500,DBP,605,86,735,156
lifecarehospital_icu_mon-212_2022_9_9_22_0_12_jpeg_jpg.rf.262365dcd87032160991dd80d28a8349.jpg,800,500,MAP,572,173,667,213
lifecarehospital_icu_mon-212_2022_9_9_22_0_12_jpeg_jpg.rf.262365dcd87032160991dd80d28a8349.jpg,800,500,SPO2,51,240,171,331
lifecarehospital_icu_mon-212_2022_9_9_22_0_12_jpeg_jpg.rf.262365dcd87032160991dd80d28a8349.jpg,800,500,RR,472,244,553,325
hcgranchi_sicu_mon-326_2022_11_22_16_0_33_jpeg_jpg.rf.25c172348b786f70316aec6f26c281fa.jpg,800,500,HR,546,24,596,69
hcgranchi_sicu_mon-326_2022_11_22_16_0_33_jpeg_jpg.rf.25c172348b786f70316aec6f26c281fa.jpg,800,500,SPO2,546,186,599,231
hcgranchi_sicu_mon-326_2022_11_22_16_0_33_jpeg_jpg.rf.25c172348b786f70316aec6f26c281fa.jpg,800,500,RR,548,241,593,286
hcgranchi_sicu_mon-326_2022_11_18_22_0_57_jpeg_jpg.rf.2647e4f45a2af3d03cafedf0bf046cd7.jpg,800,500,HR,592,61,647,115
hcgranchi_sicu_mon-326_2022_11_18_22_0_57_jpeg_jpg.rf.2647e4f45a2af3d03cafedf0bf046cd7.jpg,800,500,SBP,595,130,641,164
hcgranchi_sicu_mon-326_2022_11_18_22_0_57_jpeg_jpg.rf.2647e4f45a2af3d03cafedf0bf046cd7.jpg,800,500,DBP,678,131,712,160
hcgranchi_sicu_mon-326_2022_11_18_22_0_57_jpeg_jpg.rf.2647e4f45a2af3d03cafedf0bf046cd7.jpg,800,500,MAP,766,131,789,150
hcgranchi_sicu_mon-326_2022_11_18_22_0_57_jpeg_jpg.rf.2647e4f45a2af3d03cafedf0bf046cd7.jpg,800,500,SPO2,595,251,661,301
hcgranchi_sicu_mon-326_2022_11_18_22_0_57_jpeg_jpg.rf.2647e4f45a2af3d03cafedf0bf046cd7.jpg,800,500,RR,594,313,639,364
prashant_icu_mon-16_2022_12_4_0_17_8_jpeg_jpg.rf.24b0305751ae644f690843a5dd73bd50.jpg,800,500,HR,607,38,735,118
prashant_icu_mon-16_2022_12_4_0_17_8_jpeg_jpg.rf.24b0305751ae644f690843a5dd73bd50.jpg,800,500,SPO2,631,204,759,282
prashant_icu_mon-16_2022_12_4_0_17_8_jpeg_jpg.rf.24b0305751ae644f690843a5dd73bd50.jpg,800,500,RR,630,393,750,477
hcgranchi_sicu_mon-326_2022_11_19_10_0_56_jpeg_jpg.rf.2627765e6fde5188fa57c85a73841cd0.jpg,800,500,HR,585,68,641,112
hcgranchi_sicu_mon-326_2022_11_19_10_0_56_jpeg_jpg.rf.2627765e6fde5188fa57c85a73841cd0.jpg,800,500,SBP,588,129,637,164
hcgranchi_sicu_mon-326_2022_11_19_10_0_56_jpeg_jpg.rf.2627765e6fde5188fa57c85a73841cd0.jpg,800,500,DBP,671,130,710,162
hcgranchi_sicu_mon-326_2022_11_19_10_0_56_jpeg_jpg.rf.2627765e6fde5188fa57c85a73841cd0.jpg,800,500,MAP,757,127,778,149
hcgranchi_sicu_mon-326_2022_11_19_10_0_56_jpeg_jpg.rf.2627765e6fde5188fa57c85a73841cd0.jpg,800,500,SPO2,589,251,655,301
hcgranchi_sicu_mon-326_2022_11_19_10_0_56_jpeg_jpg.rf.2627765e6fde5188fa57c85a73841cd0.jpg,800,500,RR,587,315,640,362
hcgranchi_sicu_mon-326_2022_11_22_6_30_47_jpeg_jpg.rf.2650fe14f31d4e595085faaa67f2004b.jpg,800,500,HR,531,13,584,61
hcgranchi_sicu_mon-326_2022_11_22_6_30_47_jpeg_jpg.rf.2650fe14f31d4e595085faaa67f2004b.jpg,800,500,DBP,615,74,652,108
hcgranchi_sicu_mon-326_2022_11_22_6_30_47_jpeg_jpg.rf.2650fe14f31d4e595085faaa67f2004b.jpg,800,500,MAP,695,74,715,95
hcgranchi_sicu_mon-326_2022_11_22_6_30_47_jpeg_jpg.rf.2650fe14f31d4e595085faaa67f2004b.jpg,800,500,RR,539,234,580,280
lifecarehospital_icu_mon-214_2022_9_10_7_0_37_jpeg_jpg.rf.269bc68b9c5a1170556d1dc5c6889845.jpg,800,500,HR,124,22,227,106
lifecarehospital_icu_mon-214_2022_9_10_7_0_37_jpeg_jpg.rf.269bc68b9c5a1170556d1dc5c6889845.jpg,800,500,SBP,490,56,588,128
lifecarehospital_icu_mon-214_2022_9_10_7_0_37_jpeg_jpg.rf.269bc68b9c5a1170556d1dc5c6889845.jpg,800,500,DBP,618,63,741,135
lifecarehospital_icu_mon-214_2022_9_10_7_0_37_jpeg_jpg.rf.269bc68b9c5a1170556d1dc5c6889845.jpg,800,500,MAP,578,149,663,192
lifecarehospital_icu_mon-214_2022_9_10_7_0_37_jpeg_jpg.rf.269bc68b9c5a1170556d1dc5c6889845.jpg,800,500,SPO2,87,201,200,294
lifecarehospital_icu_mon-214_2022_9_10_7_0_37_jpeg_jpg.rf.269bc68b9c5a1170556d1dc5c6889845.jpg,800,500,RR,472,218,548,298
lifecarehospital_icu_mon-212_2022_9_10_2_0_13_jpeg_jpg.rf.26b161a72e47df9b51fe8a10aaaedaf6.jpg,800,500,HR,57,67,147,145
lifecarehospital_icu_mon-212_2022_9_10_2_0_13_jpeg_jpg.rf.26b161a72e47df9b51fe8a10aaaedaf6.jpg,800,500,SBP,456,80,572,148
lifecarehospital_icu_mon-212_2022_9_10_2_0_13_jpeg_jpg.rf.26b161a72e47df9b51fe8a10aaaedaf6.jpg,800,500,DBP,609,80,737,148
